layer_index,layer_name,baseline_candidate_prob,seed_candidate_prob_mean,seed_candidate_prob_std,delta_candidate_prob,delta_target_score,delta_target_score_std,n_seeds
0,embedding,0.0042833369225263596,0.0042833369225263596,0.0,0.0,0.0,0.0,5
1,layer_1,0.008459335332736373,0.008110373568721116,0.0008096444022393153,-0.00034896176401525737,-0.06724548721313398,0.12414404855166189,5
2,layer_2,0.03707459334284067,0.040701369635760785,0.002906302430702371,0.0036267762929201156,0.07375902557372953,0.09063277415822144,5
3,layer_3,0.02792750097811222,0.026516693767160177,0.0018923591050554417,-0.0014108072109520434,0.15477068328857513,0.21965691524171707,5
4,layer_4,0.005975843966007232,0.005094693619757891,0.0006975370331846376,-0.0008811503462493417,0.3246537628173819,0.2624077127093018,5
5,layer_5,0.007994804009795188,0.007283286497462541,0.001436458678080388,-0.0007115175123326477,0.21441981506347574,0.20129685437455255,5
6,layer_6,0.0020631204912206157,0.0017345976351061834,0.0002913459811339334,-0.0003285228561144322,0.2006251983642592,0.23233805447700256,5
7,layer_7,0.005105049681151286,0.004955750469816849,0.0006128640011246135,-0.0001492992113344374,0.057507980346681364,0.1827589664752594,5
8,layer_8,0.0059983336064033214,0.004813077499857172,0.00022506055283557223,-0.001185256106546149,-0.018836662292482487,0.14702589848736583,5
9,layer_9,0.061315916366875174,0.05482679364085198,0.009504905891034589,-0.006489122726023197,-0.19128854751586816,0.5787588906202655,5
10,layer_10,0.01751305374316871,0.015735634273849428,0.00290655187941842,-0.001777419469319284,-0.41856889343261583,0.19227428412386285,5
11,layer_11,0.041838368959724904,0.03923839939944446,0.00703939984122493,-0.0025999695602804433,-0.13182952499389594,0.2417104571525088,5
12,layer_12,0.05022075179964304,0.03865442029759288,0.008706953328821323,-0.011566331502050161,-0.33765243911743215,0.36729362244309693,5
13,layer_13,0.1749936729669571,0.14873784992843866,0.008330893702804066,-0.02625582303851843,-0.22202763366699152,0.14418089144957089,5
14,layer_14,0.028154242080636323,0.024261983907781542,0.0022896346616505673,-0.0038922581728547826,-0.1020128822326658,0.09876646788753081,5
15,layer_15,0.08872510015964508,0.08719274553656578,0.018101630890809642,-0.0015323546230792962,-0.06695647048950129,0.1575549888527711,5
16,layer_16,0.135608987249434,0.1329863558933139,0.0093924292054235,-0.0026226313561201003,-0.09742150878906167,0.030516110407387106,5
17,layer_17,0.08631527211517095,0.0835926151201129,0.005654096435082316,-0.0027226569950580563,-0.10169201660156162,0.08961102479960599,5
18,layer_18,0.0255104607809335,0.02558424817211926,0.00490016195919279,7.378739118575895e-05,-0.11216595840454069,0.10014366917424805,5
19,layer_19,0.10000774305313825,0.08713173191994429,0.004179020049591471,-0.012876011133193971,-0.09363523864746134,0.09085037991564715,5
20,layer_20,0.14949861016124488,0.1312878639101982,0.012985293174682682,-0.018210746251046673,-0.2677658348083497,0.1773844220899357,5
21,layer_21,0.14285322673618794,0.15033679850399495,0.018579074689210436,0.007483571767807002,-0.18114971542358588,0.26378702211530525,5
22,layer_22,0.13694459230639042,0.1380806257110089,0.014565495532334197,0.001136033404618489,-0.23272169113159294,0.28113336157778046,5
23,layer_23,0.03131216400768608,0.029859714430756867,0.0025003637806351614,-0.0014524495769292108,-0.3350264396667484,0.3616425703277231,5
24,layer_24,0.07464368277200265,0.07760615407724983,0.006628441425519498,0.002962471305247169,-0.11459165191650414,0.22750648721287106,5
25,layer_25,0.14093021802371367,0.154435032407986,0.009344388969260327,0.013504814384272335,0.02768263435363849,0.10375995842241496,5
26,layer_26,0.04708794387412127,0.051969113565155566,0.003489350127782595,0.0048811696910342995,0.02033619499206516,0.12101163070110163,5
27,layer_27,0.0636690781514335,0.07391716094153525,0.00631840517950852,0.010248082790101759,-0.0233213071823112,0.08429298755975363,5
28,final,0.015717651040570074,0.030000963998569486,0.010657321925619122,0.014283312957999414,0.22829980611801073,0.3870856062498457,5
