layer_index,layer_name,baseline_candidate_prob,seed_candidate_prob_mean,seed_candidate_prob_std,delta_candidate_prob,delta_target_score,delta_target_score_std,n_seeds
0,embedding,1.829374290940322e-10,1.829374290940322e-10,0.0,0.0,0.0,0.0,5
1,layer_1,0.0006566966537502595,0.0007803763671545311,8.573603957211713e-05,0.0001236797134042717,0.04138124847412215,0.07792832383463331,5
2,layer_2,0.00036864439462078733,0.0005081139634130523,3.323137608632592e-05,0.00013946956879226494,0.08967556762695068,0.07201964336106914,5
3,layer_3,0.0008949900709558278,0.0013275950611568988,8.79363271660153e-05,0.00043260499020107094,-0.1742425003051764,0.14191103582267672,5
4,layer_4,0.00022011805398506113,0.00101434301934205,0.00016374933351715268,0.0007942249653569887,0.5204642562866191,0.09507580092494335,5
5,layer_5,0.00036710941683850253,0.0017929010218940672,0.0003315001559695393,0.0014257916050555651,0.4504501647949219,0.15900782984510026,5
6,layer_6,0.0009025512594962493,0.0022325819681864234,0.00040408842503334715,0.001330030708690174,-0.37106843566894626,0.11648985150233827,5
7,layer_7,0.001612389471847564,0.0033174068997614083,0.0005216657729068102,0.0017050174279138446,-0.8083275833129868,0.04680738722838658,5
8,layer_8,0.0009951348567847163,0.0019009675375418738,0.0003055330847734346,0.0009058326807571575,0.06361058044433747,0.058984270709834495,5
9,layer_9,0.00316270136856474,0.0038384665367193517,0.0006224779882951592,0.000675765168154612,0.14176279830932542,0.13212430720206433,5
10,layer_10,0.006700715287588537,0.0019830581424757836,0.0002907191869941684,-0.0047176571451127535,-0.8395365447998046,0.15569292372042506,5
11,layer_11,0.0045462397928349675,0.005365482360357419,0.00047814550706305005,0.0008192425675224513,0.014171199798582279,0.09582762267716631,5
12,layer_12,0.012391642138827591,0.0016692209854372781,0.00023173292722933878,-0.010722421153390314,-1.4558312149047843,0.06325000768835251,5
13,layer_13,0.028383229784667494,0.006064719978487119,0.000785949234917537,-0.022318509806180376,-0.5181732215881336,0.056912914429548433,5
14,layer_14,0.020564961275085808,0.0030403076193761076,0.0002646338934396426,-0.017524653655709703,-0.7188742942810056,0.05278787783402714,5
15,layer_15,0.08821528859436512,0.02590514974016696,0.0015165992602379035,-0.06231013885419815,-0.8152200279235842,0.0539751391167747,5
16,layer_16,0.008158596106804908,0.0016450916958274321,0.0001678203035590313,-0.006513504410977475,-1.1305598411560056,0.05813024256978113,5
17,layer_17,0.00401190685282927,0.0006264475228963419,5.036784903883202e-05,-0.0033854593299329277,-1.401486553192138,0.07796980785757798,5
18,layer_18,0.004678431723732501,0.0015869527705945075,0.00014050307834548233,-0.003091478953137994,-0.6793167076110848,0.09471810949847076,5
19,layer_19,0.050340334866195914,0.023908912921324375,0.0025962317680550137,-0.026431421944871542,-0.6982413444519047,0.13340774115910461,5
20,layer_20,0.1848209424316883,0.06117636583000421,0.008074066302674078,-0.12364457660168408,-0.6511330146789561,0.12873725529982552,5
21,layer_21,0.011192023693583906,0.007133575649932028,0.0007625145410353936,-0.00405844804365188,-0.22365464019775416,0.12351342456806198,5
22,layer_22,0.004558512943331153,0.0033711689444025977,0.0002593120231843406,-0.0011873439989285547,-0.14614482879638616,0.10663607098127598,5
23,layer_23,0.0036596643616212533,0.0021543898870004336,0.00013283356792475877,-0.0015052744746208192,0.039891353607179526,0.07034249811263928,5
24,layer_24,0.028420578888617456,0.019904130066744984,0.0009233616919177235,-0.008516448821872472,0.006139724731444929,0.06300447890655876,5
25,layer_25,0.03883978018537164,0.033445372557267546,0.0027025193182199287,-0.0053944076281040925,0.19719573974609403,0.06491328677573865,5
26,layer_26,0.01630803512874991,0.01623178889462724,0.000966160763558661,-7.624623412266531e-05,0.15223668289184572,0.030701403915645655,5
27,layer_27,0.00664828022941947,0.006883830328937619,0.000447759727084665,0.00023555009951814997,0.26875619125366157,0.04430063432957817,5
28,layer_28,0.024364350426476448,0.02461408756300807,0.0018020682084351172,0.000249737136531622,0.05296123504638643,0.08721872034546929,5
29,layer_29,0.08866152302885894,0.07789876748388633,0.003818904830868931,-0.010762755544972602,0.1903326110839842,0.06360311651659953,5
30,layer_30,0.14018003762350417,0.11695768809178846,0.005065378357428683,-0.023222349531715734,0.16930154609680237,0.08120698496959342,5
31,layer_31,0.06556242995749927,0.05392310312471819,0.002642458466734525,-0.011639326832781086,0.22999042892456067,0.04745399118121068,5
32,layer_32,0.013306731878037681,0.00715014332845749,0.00033941254186674633,-0.006156588549580193,0.3233438034057617,0.06762259360231443,5
33,layer_33,0.01580000828375148,0.011517637417553489,0.0011044978398404733,-0.004282370866197994,-0.12131102943420373,0.04265757368479889,5
34,layer_34,0.011635652794516317,0.008082207881549949,0.0005443509478554495,-0.0035534449129663694,-0.17104401206970224,0.012102323482820174,5
35,layer_35,0.006971893049706068,0.005683655885512053,0.00027038043683395374,-0.0012882371641940152,0.39652889060974134,0.025525093937417195,5
36,final,0.011782397979146708,0.008460422834364637,0.0005263606673328885,-0.003321975144782073,1.1046092586517333,0.12675336830918188,5
