layer_index,layer_name,baseline_candidate_prob,seed_candidate_prob_mean,seed_candidate_prob_std,delta_candidate_prob,delta_target_score,delta_target_score_std,n_seeds
0,embedding,1.829374290940322e-10,1.829374290940322e-10,0.0,0.0,0.0,0.0,5
1,layer_1,0.0006566966537502595,0.0009049657982541247,7.795137051880326e-05,0.0002482691445038653,0.092558403015137,0.0955618029409035,5
2,layer_2,0.00036864439462078733,0.0006179875401430764,6.883745136486128e-05,0.00024934314552228895,0.19758475494384625,0.17049142817609292,5
3,layer_3,0.0008949900709558278,0.0014037232943810525,0.00024209974474042223,0.0005087332234252244,-0.5530210113525407,0.20407904990499354,5
4,layer_4,0.00022011805398506113,0.0015219166127499193,0.00021655160616493744,0.0013017985587648584,0.4484606857299795,0.2442485982210497,5
5,layer_5,0.00036710941683850253,0.00245662991842255,0.0003103044576370151,0.0020895205015840474,0.593635162353516,0.1835202194019707,5
6,layer_6,0.0009025512594962493,0.0026448864325648172,0.0005577009799029826,0.0017423351730685682,-0.613078758239746,0.17187076365174572,5
7,layer_7,0.001612389471847564,0.003277583082905039,0.0008812986748508077,0.0016651936110574754,-1.2310324783325193,0.19890873408407522,5
8,layer_8,0.0009951348567847163,0.0014282211727695538,0.00022593929900717067,0.00043308631598483764,-0.32527985382079905,0.06291951193173018,5
9,layer_9,0.00316270136856474,0.0027421256706584244,0.0005151048749557904,-0.0004205756979063154,-0.36526197052001946,0.1430669544508658,5
10,layer_10,0.006700715287588537,0.0008001130580960307,0.000222787467200036,-0.005900602229492506,-1.8200184059143063,0.18211913985559083,5
11,layer_11,0.0045462397928349675,0.004183275139424949,0.000912495860758537,-0.00036296465341001773,-0.30384298706054835,0.23624595222469535,5
12,layer_12,0.012391642138827591,0.0006460230901720933,0.00014347563771326339,-0.011745619048655499,-1.8351584091186504,0.28654016355439993,5
13,layer_13,0.028383229784667494,0.0022902905202936384,0.00027052652372043734,-0.02609293926437386,-0.6777124214172353,0.14084704173782103,5
14,layer_14,0.020564961275085808,0.001188281670329161,0.0001513022661547719,-0.01937667960475665,-0.982164432525634,0.11907632008045571,5
15,layer_15,0.08821528859436512,0.01204848749563098,0.0008376338502984038,-0.07616680109873414,-1.0244237632751467,0.06970530993508123,5
16,layer_16,0.008158596106804908,0.0011361254653893412,7.725145647356088e-05,-0.007022470641415567,-1.198207660675049,0.07011781507819545,5
17,layer_17,0.00401190685282927,0.0004027579207613599,4.2681303145358425e-05,-0.00360914893206791,-1.6652354850769036,0.08658393004795896,5
18,layer_18,0.004678431723732501,0.00106918910209788,5.909513747426348e-05,-0.003609242621634621,-0.957842674255371,0.07569870258230664,5
19,layer_19,0.050340334866195914,0.010384691083803774,0.0017126848607197254,-0.039955643782392136,-1.3558978919982914,0.06816308630473163,5
20,layer_20,0.1848209424316883,0.027046530740335584,0.003917819772749245,-0.15777441169135273,-1.1962618064880377,0.09340462603790514,5
21,layer_21,0.011192023693583906,0.006342701009474695,0.00040234213261300584,-0.004849322684109212,-0.2869614868164064,0.08738068992280797,5
22,layer_22,0.004558512943331153,0.0029522351026535034,0.0002201884670797445,-0.0016062778406776492,-0.3100604248046864,0.08024581581294211,5
23,layer_23,0.0036596643616212533,0.002493110998533666,0.00031138949373820616,-0.0011665533630875872,0.2041552543640158,0.07022851903533993,5
24,layer_24,0.028420578888617456,0.016929876604117454,0.0013849739504543488,-0.011490702284500002,-0.14485751342773484,0.030366680871356078,5
25,layer_25,0.03883978018537164,0.02393543636705726,0.0031107237866375577,-0.014904343818314375,0.07690893173217753,0.05961771733987941,5
26,layer_26,0.01630803512874991,0.013677794511895627,0.001248343234243192,-0.002630240616854282,-0.05902771759033172,0.08311945256985535,5
27,layer_27,0.00664828022941947,0.004333016708027572,0.0006127138496545957,-0.0023152635213918985,-0.029135116577149133,0.14131351327920783,5
28,layer_28,0.024364350426476448,0.019475269489223134,0.000993934823272164,-0.004889080937253311,-0.21070893096923876,0.08167074060753328,5
29,layer_29,0.08866152302885894,0.07426878074067644,0.004150152824797837,-0.014392742288182492,0.3956587715148931,0.07088104474840363,5
30,layer_30,0.14018003762350417,0.12655272960523145,0.010583984647018617,-0.013627308018272732,0.5864774360656743,0.08364725385639636,5
31,layer_31,0.06556242995749927,0.06337710133194922,0.007453204455459662,-0.0021853286255500344,0.7560108070373535,0.1176754351875754,5
32,layer_32,0.013306731878037681,0.006813538162008627,0.0004281808941514554,-0.006493193716029054,0.598770732879639,0.1006981023919312,5
33,layer_33,0.01580000828375148,0.011583104129378626,0.0008081536132148224,-0.004216904154372856,0.47205055427551273,0.05151278288227314,5
34,layer_34,0.011635652794516317,0.011001056119273928,0.0012687041518783624,-0.0006345966752423906,0.3774701728820794,0.13486995651010125,5
35,layer_35,0.006971893049706068,0.007975773987949651,0.0001813011998557929,0.0010038809382435833,1.1288415451049807,0.07356663337231362,5
36,final,0.011782397979146708,0.016832905532064617,0.0023851644732301325,0.005050507552917907,2.680963777542114,0.2488756856781645,5
