layer_index,layer_name,baseline_candidate_prob,seed_candidate_prob_mean,seed_candidate_prob_std,delta_candidate_prob,delta_target_score,delta_target_score_std,n_seeds
0,embedding,0.28142809867858887,0.28142809867858887,0.0,0.0,0.0,0.0,5
1,layer_1,0.28185591638088225,0.28039682590961457,0.0041027542372464925,-0.0014590904712676878,-0.002048007965087706,0.020486527772073885,5
2,layer_2,0.2455835896730423,0.2399961825609207,0.012474559052791488,-0.005587407112121601,-0.0033793601989746238,0.05768296489666348,5
3,layer_3,0.49255741864442826,0.47900761914253237,0.01937025547043137,-0.01354979950189592,-0.07349057388305624,0.08071613330871992,5
4,layer_4,0.7079786038398743,0.6471833415031434,0.015194188974714586,-0.06079526233673101,-0.19440524291992176,0.04532593074140001,5
5,layer_5,0.4181991851329803,0.3115317702293396,0.01523027114115911,-0.1066674149036407,-0.2104891510009761,0.05308259646971496,5
6,layer_6,0.42382867872714997,0.38480280113220217,0.019700493835188508,-0.03902587759494782,-0.14722358703613345,0.10338817538419613,5
7,layer_7,0.24046182364225388,0.18874387970566747,0.005178773241961699,-0.05171794393658639,-0.21768844985961913,0.03919533225363787,5
8,layer_8,0.01727158316411078,0.013886407025158403,0.0016722758537604675,-0.0033851761389523754,0.18248102569580063,0.06854356146336074,5
9,layer_9,0.04726383624598384,0.06042203842848539,0.0074281756626323045,0.013158202182501555,0.19813433074951128,0.09857061723442767,5
10,layer_10,0.0541353390365839,0.04336097281798721,0.004720705659187531,-0.010774366218596697,-0.022015460968018274,0.08918522052441685,5
11,layer_11,0.03711093913763761,0.02481687304005027,0.0029614621723836002,-0.012294066097587344,-0.33639036941528244,0.10640224885287479,5
12,layer_12,0.0744336273148656,0.05170159342885017,0.010069836589168305,-0.022732033886015423,-0.3308887557983393,0.18680721509349127,5
13,layer_13,0.12090363577008248,0.10534115825593471,0.010664813590018852,-0.015562477514147762,-0.3463232498168942,0.20267058559343923,5
14,layer_14,0.011829618072370067,0.011145935068139805,0.0022610012721988953,-0.0006836830042302601,-0.40670201873779277,0.1275827740856138,5
15,layer_15,0.01364950209390372,0.010388540792744606,0.001234000229552284,-0.003260961301159114,-0.39407056808471597,0.04937969084504227,5
16,layer_16,0.04970072412863374,0.03397126527503133,0.0055071253562551745,-0.015729458853602406,-0.6190713043212884,0.10571559292568634,5
17,layer_17,0.1995598091930151,0.12242279729992152,0.019025058869059183,-0.07713701189309359,-0.42957638168334855,0.14550549923406805,5
18,layer_18,0.1390940264239907,0.09562059875950217,0.01612240689169449,-0.04347342766448854,-0.3991197319030764,0.16748569047536327,5
19,layer_19,0.27728160604834556,0.09056375080347062,0.011896155243111313,-0.18671785524487494,-0.9845709686279296,0.1087957512032366,5
20,layer_20,0.23236096620559693,0.09376328925043344,0.013455491841479945,-0.13859767695516348,-1.0732072143554696,0.1237414383614495,5
21,layer_21,0.1807887651026249,0.12011367891728879,0.010720928693364273,-0.060675086185336125,-0.3938884468078612,0.11374807733358094,5
22,layer_22,0.13312775135040283,0.1247823800817132,0.012422949833057738,-0.008345371268689636,-0.11197479248046846,0.1307709419650511,5
23,layer_23,0.07366688592359423,0.056497751820832484,0.006911986736363131,-0.01716913410276174,-0.15686761093139623,0.16017748738393728,5
24,layer_24,0.06325409419834614,0.07494719661399721,0.005889117705236099,0.011693102415651076,-0.1686363525390618,0.09931863772312081,5
25,layer_25,0.0354673163080588,0.0486090978840366,0.007023209890153221,0.013141781575977802,0.16847277832031296,0.08073367071534979,5
26,layer_26,0.049222767995670436,0.06367921004723757,0.0037131980646311832,0.014456442051567136,0.43900793457031284,0.02875198741802459,5
27,layer_27,0.029202220408042195,0.048203889063792305,0.0024346128284354128,0.01900166865575011,0.7832651252746576,0.03796370095047552,5
28,layer_28,0.03705320926825607,0.057520102315005706,0.0036188082875911096,0.020466893046749646,0.8068930625915527,0.0563435538780024,5
29,layer_29,0.02752615209199689,0.059935892502662,0.004995381505768888,0.03240974041066511,0.9740706672668455,0.07192942447937907,5
30,layer_30,0.008316519660746794,0.014528068581319822,0.001702109133518223,0.006211548920573027,1.1121588973999035,0.11468434853858979,5
31,layer_31,0.0818213258958637,0.15780384694416907,0.01120627251096931,0.07598252104830537,1.286948389053346,0.11802710743827688,5
32,layer_32,0.06250886421634046,0.12496118319091323,0.009032727658201331,0.062452318974572776,1.388058588027954,0.12995198848759557,5
33,layer_33,0.04024763994237311,0.09870394083119222,0.0075072042700997516,0.058456300888819104,1.9423087024688712,0.13774234411260658,5
34,layer_34,0.013898086925197504,0.03680253819504765,0.002648837065109462,0.02290445126985014,1.2320701580047615,0.07389163161663836,5
35,layer_35,0.04276556199623883,0.06740644548210548,0.0023435214176416213,0.024640883485866655,0.57302924156189,0.03485966001608563,5
36,final,0.029869584951080216,0.0615051814508779,0.008123348497195785,0.03163559649979768,0.9169556226730344,0.08404022410557721,5
